Latitude,Longitude
31.128227,121.45441
31.050708,121.217094
31.066368,121.2082
31.066368,121.2082
31.066368,121.2082
31.066368,121.2082
31.058092,121.235964
31.066368,121.2082
31.040378,121.255563
31.11794,121.457471
31.11794,121.457471
31.11794,121.457471
31.120864,121.389141
31.120714,121.42693
31.050708,121.217094
31.11794,121.457471
31.11794,121.457471
31.11794,121.457471
31.050708,121.217094
31.128227,121.45441
31.050708,121.217094
31.11794,121.457471
31.040378,121.255563
31.066368,121.2082
31.066368,121.2082
31.040378,121.255563
31.066368,121.2082
31.066368,121.2082
31.066368,121.2082
31.087306,121.275545
31.087306,121.275545
31.11794,121.457471
31.11794,121.457471
31.066368,121.2082
