Latitude,Longitude
30.758612,121.320541
30.758612,121.320541
30.807278,121.304136
30.739639,121.373695
30.739639,121.373695
30.739639,121.373695
30.739639,121.373695
30.739639,121.373695
30.739639,121.373695
30.758612,121.320541
30.758612,121.320541
30.758612,121.320541
30.758612,121.320541
30.807278,121.304136
30.807278,121.304136
30.741693,121.367052
30.715526,121.351073
30.739639,121.373695
30.758612,121.320541
30.758612,121.320541
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.739797,121.32739
30.739797,121.32739
30.758612,121.320541
30.758612,121.320541
30.7834,121.299618
30.7834,121.299618
30.7834,121.299618
30.7834,121.299618
30.718302,121.314644
30.718302,121.314644
30.718302,121.314644
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.718302,121.314644
30.718302,121.314644
30.718302,121.314644
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.739797,121.32739
30.746286,121.344028
30.746286,121.344028
30.746286,121.344028
30.746286,121.344028
30.746286,121.344028
30.7834,121.299618
30.7834,121.299618
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.7834,121.299618
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.807278,121.304136
30.741272,121.3348
30.741272,121.3348
31.258656,121.472538
