Latitude,Longitude
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.047441,121.470836
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.086916,121.387535
31.086916,121.387535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.086916,121.387535
31.099642,121.449578
31.042415,121.482986
31.042415,121.482986
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.047441,121.470836
31.054506,121.460002
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.00948,121.4998
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.086916,121.387535
31.070433,121.467199
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.086916,121.387535
31.042415,121.482986
31.042415,121.482986
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.047441,121.470836
31.047441,121.470836
31.094914,121.43682
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.094914,121.43682
31.094914,121.43682
31.099642,121.449578
31.099642,121.449578
31.099642,121.449578
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.042415,121.482986
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
29.526266,119.910488
29.526266,119.910488
31.099642,121.449578
31.099642,121.449578
31.099642,121.449578
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.099642,121.449578
31.099642,121.449578
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.105352,121.438535
31.047441,121.470836
